categoria,investigador,titulo_x,autores,anio,link_paper,link,titulo_paper,autores_paper,anio_paper,issn_paper,tipo,revista,titulo_y,detalle_libro,editorial,resumen,keywords,nombre,disciplina,especialidad,tema,texto_clasificacion,categoria_predicha
INVESTIGADOR,"WILDE, GUILLERMO LUIS",,", , ",,bicyt.conicet.gov.ar/fichas/produccion/12031434,https://bicyt.conicet.gov.ar/fichas/p/guillermo-luis-wilde,,"AYROLO, VALENTINA, BARRAL, MARIA ELENA, WILDE, GUILLERMO LUIS",2016.0,,Artículo,"ANUARIO IEHS, vol. 31 (pp. 89-97) INSTITUTO DE ESTUDIOS HISTÓRICO-SOCIALES, UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES","Avances de los estudios sobre la iglesia y la religión en tres jurisdicciones eclesiásticas: Buenos Aires, Asunción y Córdoba (siglos XVIII y XIX)",,"INSTITUTO DE ESTUDIOS HISTÓRICO-SOCIALES, UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES","El presente dossier reúne cinco trabajos centrados en los desarrollos historiográficos que han considerado y evaluado los factores de orden territorial, jurídico e ideológico sobre las diócesis, las misiones, las órdenes y los agentes eclesiásticos (obispos y clero) en las regiones eclesiásticas del Tucumán, Buenos Aires y Asunción. Si bien las jurisdicciones consideradas han tenido tratamientos en profundidad ?e incluso revi...","historia de la iglesia, comparacion, misiones, diocesis","WILDE, Guillermo Luis (INVESTIGADOR PRINCIPAL)",,Etnohistoria,CIENCIA COLONIAL,sin datos,Comunicaciones
INVESTIGADOR,"WILDE, GUILLERMO LUIS",,,,bicyt.conicet.gov.ar/fichas/produccion/9251868,https://bicyt.conicet.gov.ar/fichas/p/guillermo-luis-wilde,,"WILDE, GUILLERMO LUIS",2016.0,0874-9671,Artículo,"Anais de História de Além-Mar, vol. XVII (pp. 22-58) - ISSN 0874-9671 Universidade Nova de Lisboa. Faculdade de Ciências Sociais e Humanas. Centro de Historia de Alem do Mar","La invención de la religión indígena: adaptación, apropiación y mímesis en las fronteras misioneras de Sudamérica colonial",,Universidade Nova de Lisboa. Faculdade de Ciências Sociais e Humanas. Centro de Historia de Alem do Mar,"La información producida por los misioneros jesuitas sobre las sociedades indígenas de la Sudamérica colonial permite distinguir dos niveles de discurso. Uno, más visible, corresponde a la identificación de conceptos y términos en las lenguas indígenas potencialmente traducibles a la doctrina cristiana. Otro, menos visible, correspondía a la descripción de prácticas rituales indígenas concretas, frente a las cuales pod...","jesuitas, politica misional, lenguas, ritos","WILDE, Guillermo Luis (INVESTIGADOR PRINCIPAL)",,Etnohistoria,CIENCIA COLONIAL,sin datos,Comunicaciones
INVESTIGADOR,"WILDE, GUILLERMO LUIS",,,,bicyt.conicet.gov.ar/fichas/produccion/11962721,https://bicyt.conicet.gov.ar/fichas/p/guillermo-luis-wilde,,"WILDE, GUILLERMO LUIS",2015.0,1341-7959,Artículo,MINPAKU Anthropology Newsletter (pp. 9-10) - ISSN 1341-7959 National Museum of Ethnology,Indigenous Agency and Written Culture in the Jesuit Missions of Paraguay,,National Museum of Ethnology,"Recent research has paid special attentionto the role played by indigenous elite in the production of texts and maps. Thediscovery of a large number of manuscripts made by indigenous authorities indifferent media and for diverse purposes, from council documents to personal accounts,calls into question old assumptions about indigenous passivity in the JesuitMissions. Evidence indicates that the skill of writing was important in the missions daily life, and that its practice was widespread among ...","indigenous agency, cartography, written culture, jesuit missions","WILDE, Guillermo Luis (INVESTIGADOR PRINCIPAL)",,Etnohistoria,CIENCIA COLONIAL,sin datos,Comunicaciones
INVESTIGADOR,"WILDE, GUILLERMO LUIS",,,,bicyt.conicet.gov.ar/fichas/produccion/7624423,https://bicyt.conicet.gov.ar/fichas/p/guillermo-luis-wilde,,"WILDE, GUILLERMO LUIS",2015.0,1541-1443,Artículo,"ReVista. Harvard Review of Latin America, vol. XIV (pp. 58-60) - ISSN 1541-1443 Rockefeller Center for Latin American Studies","Imagining Guaranis and Jesuits. Yesterday s History, Today s Perspective",,Rockefeller Center for Latin American Studies,"Throughout the last three hundred years, historical literature and fiction have found a frequent theme in the missions. The Jesuits spread news about this distant corner of the American colonies through the European continent and provided valuable information about the natives with whom they had had contact. Reacting to this information, the European public soon developed highly polarized opinions. While apologetic stances defended the missions as a noble experiment of civilizing the indigenous...","historiography, literature, guarani, jesuit missions","WILDE, Guillermo Luis (INVESTIGADOR PRINCIPAL)",,Etnohistoria,CIENCIA COLONIAL,sin datos,Comunicaciones
INVESTIGADOR,"WILDE, GUILLERMO LUIS",,", , ",,bicyt.conicet.gov.ar/fichas/produccion/8167745,https://bicyt.conicet.gov.ar/fichas/p/guillermo-luis-wilde,,"COUCHONNAL CANCIO, ANA INÉS, TELESCA, IGNACIO, WILDE, GUILLERMO LUIS",2015.0,0033-9075,Artículo,Raison Présente (pp. 19-31) - ISSN 0033-9075 Nouvelles Éditions Rationalistes,Paraguay: La mémoire des missions jésuites dans la fondation de la nation,,Nouvelles Éditions Rationalistes,"Dans les discours sur la nation paraguayenne, la référence aux élé- ments centraux de la vie coloniale pointe le lien qui, dans la structuration de ce discours, unit la politique et lhistoire. Le cas des missions jésuites est particulièrement éclairant dans cette perspective. En effet, leur incorporation dans le débat autour de la nation met particulièrement bien en évidence la nécessité idéologiqu...","historiografía, paraguay, misiones jesuíticas, nación","WILDE, Guillermo Luis (INVESTIGADOR PRINCIPAL)",,Etnohistoria,CIENCIA COLONIAL,sin datos,Comunicaciones
INVESTIGADOR,"WILDE, GUILLERMO LUIS",,,,bicyt.conicet.gov.ar/fichas/produccion/6905282,https://bicyt.conicet.gov.ar/fichas/p/guillermo-luis-wilde,,"WILDE, GUILLERMO LUIS",2014.0,,Artículo,"HISTORIA UNISINOS, vol. 18 (pp. 270-286) Universidade do Vale do Rio dos Sinos","Adaptaciones y apropiaciones en una cultura textual de frontera. Impresos misionales del Paraguay Jesuítico, Adaptations and appropriations in a textual culture of the borderlands: Mission prints in Jesuit´s Paraguay","En 1700, los jesuitas crearon la primera imprenta de la región del Rio de la Plata, la cual operó en las misiones guaraníes durante 27 años, imprimiendo varios libros doctrinales, lingüísticos e históricos. Solo la mitad de dichos libros fue localizada en diferentes bibliotecas del mundo. Hallazgos recientes sugieren que estos libros circularon por las provincias sudamericanas de la Compañía de Jesús y fueron usados en diferent... En 1700, los jesuitas crearon la primera imprenta de la región del Rio de la Plata, la cual operó en las misiones guaraníes durante 27 años, imprimiendo varios libros doctrinales, lingüísticos e históricos. Solo la mitad de dichos libros fue localizada en diferentes bibliotecas del mundo. Hallazgos recientes sugieren que estos libros circularon por las provincias sudamericanas de la Compañía de Jesús y fueron usados en diferentes regiones de acción misionera. No existe una tipología de libros impresos en las misiones guaraníes hasta la fecha. Primero, este artículo presenta una caracterización general de la actividad de la imprenta misionera en las reducciones guaraníes. Segundo, explora el corpus y propone una aproximación a su clasificación y análisis. Tercero, propone algunas interpretaciones sobre la circulación y recepción de estos textos en el contexto de la producción cultural misionera. Ver más Ver menos",Universidade do Vale do Rio dos Sinos,"En 1700, los jesuitas crearon la primera imprenta de la región del Rio de la Plata, la cual operó en las misiones guaraníes durante 27 años, imprimiendo varios libros doctrinales, lingüísticos e históricos. Solo la mitad de dichos libros fue localizada en diferentes bibliotecas del mundo. Hallazgos recientes sugieren que estos libros circularon por las provincias sudamericanas de la Compañía de Jesús y fueron usados en diferent...","misiones jesuíticas, escritura indígena, imprenta colonial, cultura textual","WILDE, Guillermo Luis (INVESTIGADOR PRINCIPAL)",,Etnohistoria,CIENCIA COLONIAL,sin datos,Comunicaciones
INVESTIGADOR,"WILDE, GUILLERMO LUIS",,,,bicyt.conicet.gov.ar/fichas/produccion/6907225,https://bicyt.conicet.gov.ar/fichas/p/guillermo-luis-wilde,,"WILDE, GUILLERMO LUIS",2014.0,1063-5769,Artículo,"Colonial Latin American Historical Review, vol. 2 (pp. 353-380) - ISSN 1063-5769 University of New Mexico","Escritura, poder y memoria en las reducciones jesuíticas del Paraguay: trayectorias de líderes indígenas en tiempos de transición",,University of New Mexico,"La producción de manuscritos fue un aspecto relevante de la participación indígena en el proceso de conversión religiosa en las misiones jesuíticas del Paraguay. El hallazgo de gran cantidad de textos escritos por los indígenas en diferentes soportes y con diversas finalidades, ha contribuido a abrir un nuevo campo de investigación y a revisar algunos de los antiguos supuestos. En el contexto de transición que marca la etapa posterior a la...","jesuitas, misiones, escritura, agencia indígena","WILDE, Guillermo Luis (INVESTIGADOR PRINCIPAL)",,Etnohistoria,CIENCIA COLONIAL,sin datos,Comunicaciones
INVESTIGADOR,"WILDE, GUILLERMO LUIS",,,,bicyt.conicet.gov.ar/fichas/produccion/6928172,https://bicyt.conicet.gov.ar/fichas/p/guillermo-luis-wilde,,"WILDE, GUILLERMO LUIS",2014.0,1853-8037,Artículo,"Corpus, vol. 4 (pp. 1-9) - ISSN 1853-8037 Diego Escolar","Fuentes indígenas en la Sudamérica colonial y republicana: escritura, poder y memoria. Parte 2",,Diego Escolar,"La segunda parte de este dossier refiere a regiones de la América colonial y republicana que, grosso modo, podríamos llamar fronterizas. Incluye documentos referentes al Paraguay colonial temprano, al Chile austral, al Chaco, la región de Chiquitos y las reducciones guaraníes. Las discusiones que colocan los autores remiten al menos a tres temas planteados por este dossier, que continúan con las reflexiones de la primera parte publicada en el vol. 3 nº 1 ...","lenguas indigenas, americas, fronteras, agencia","WILDE, Guillermo Luis (INVESTIGADOR PRINCIPAL)",,Etnohistoria,CIENCIA COLONIAL,sin datos,Comunicaciones
INVESTIGADOR,"WILDE, GUILLERMO LUIS",,", ",,bicyt.conicet.gov.ar/fichas/produccion/6905352,https://bicyt.conicet.gov.ar/fichas/p/guillermo-luis-wilde,,"COUCHONNAL CANCIO, ANA INÉS, WILDE, GUILLERMO LUIS",2014.0,,Artículo,"Corpus, vol. 4 (pp. 1-27) Diego Escolar","De la política de la lengua a la lengua de la política: cartas guaraníes en la transición de la colonia a la era independiente, From the Policy of Language to theLanguage of Politics.Guarani Letters of the Transition from the Colony to the Independent Era",,Diego Escolar,"Este artículo presenta un corpus de documentos guaraníes del ámbito de las reducciones jesuíticas del Paraguay, en su mayoría escritos por líderes indígenas. Los documentos cubren el período 1768-1831, es decir, desde la fecha de la expulsión de los jesuitas hasta la disolución de la mayor parte de las reduccionesdurante la revolución. Los documentos transcritos en sus versiones guaraní y española remiten...","guarani, jesuitas, política, lengua","WILDE, Guillermo Luis (INVESTIGADOR PRINCIPAL)",,Etnohistoria,CIENCIA COLONIAL,sin datos,Comunicaciones
INVESTIGADOR,"WILDE, GUILLERMO LUIS",,,,bicyt.conicet.gov.ar/fichas/produccion/6810996,https://bicyt.conicet.gov.ar/fichas/p/guillermo-luis-wilde,,"WILDE, GUILLERMO LUIS",2013.0,1853-8037,Artículo,"Corpus, vol. 3 (pp. 1-7) - ISSN 1853-8037 Centro Argentino de Información Científica y Tecnológica","Fuentes indígenas en la Sudamérica colonial y republicana: Escritura, poder y memoria",,Centro Argentino de Información Científica y Tecnológica,"El dossier reúne una colección de fuentes trascritas y presentadas por especialistas en diferentes regiones especificando problemas derivados de su contexto y su lectura. Algunos autores del dossier han optado por considerar ampliamente a las fuentes indígenas como documentos que refieren a esa población aunque no fueran producidas por ella. En este sentido, la información que aportan puede encapsular voces nativas, como queda claro en los interrogatorios y lo...","independencia, sudamérica colonial, agencia indígena, fuentes","WILDE, Guillermo Luis (INVESTIGADOR PRINCIPAL)",,Etnohistoria,CIENCIA COLONIAL,sin datos,Comunicaciones
INVESTIGADOR,"WILDE, GUILLERMO LUIS",,,,bicyt.conicet.gov.ar/fichas/produccion/11960338,https://bicyt.conicet.gov.ar/fichas/p/guillermo-luis-wilde,,"WILDE, GUILLERMO LUIS",2011.0,,Artículo,"ANOS 90, vol. 18 (pp. 19-54) Universidad Federal de Rio Grande do Sul",Entre las tipologías políticas y los procesos sociales: elementos para el análisis situacional de los liderazgos indígenas en una frontera colonial,,Universidad Federal de Rio Grande do Sul,Este artículo propone un modelo de análisis del liderazgo indígena basado en la reconstrucción de situaciones sociales. Tomando como caso el contexto de las reducciones jesuíticas de guaraníes se analizan las transformaciones del poder nativo a lo largo del tiempo. La primera parte describe la formación de la nueva organización política enfatizando las relaciones existentes entre La etnogénesis de la misión y la instit...,"guaraníes, cabildos, liderazgo indígena, reducciones jesuíticas","WILDE, Guillermo Luis (INVESTIGADOR PRINCIPAL)",,Etnohistoria,CIENCIA COLONIAL,sin datos,Comunicaciones
INVESTIGADOR,"WILDE, GUILLERMO LUIS",,", ",,bicyt.conicet.gov.ar/fichas/produccion/11916913,https://bicyt.conicet.gov.ar/fichas/p/guillermo-luis-wilde,,"TELESCA, IGNACIO, WILDE, GUILLERMO LUIS",2011.0,1957-7842,Artículo,"Journal de la Societé des Américanistes, vol. 97 (pp. 175-200) - ISSN 1957-7842 Maison René-Ginouvès",Antiguos actores de un nuevo régimen: indígenas y afrodescendientes en el paraguay de la independencia,,Maison René-Ginouvès,"This paper explores the characteristics of the process of independence on the region of Paraguay focusing in the social dynamics of the Indigenous and African descent populations. The first part analyzes responses of the villages to the discourse of the Buenos Aires Junta Government. We suggest that said discourse, even though at a first glance seems to be oriented to define a « new political actor », actually expressed an important level of continuity with the directions of the Col...","paraguay, indios, revolución, independencia","WILDE, Guillermo Luis (INVESTIGADOR PRINCIPAL)",,Etnohistoria,CIENCIA COLONIAL,sin datos,Comunicaciones
